token	specif
铺上	-0.9374349366656968
咸和	-0.9374349366656968
联姻	-0.9374349366656968
财富	-0.9374349366656968
殷墟	-0.9374349366656968
毒	-0.9374349366656968
极为	-0.9374349366656968
半裸	-0.9374349366656968
且末	-0.9374349366656968
封	-0.9374349366656968
劳	-0.9374349366656968
侍女	-0.9374349366656968
宝库	-0.9374349366656968
强制	-0.9374349366656968
[	-0.9374349366656968
明末	-0.9374349366656968
遗物	-0.9374349366656968
族	-0.9374349366656968
Histories	-0.9374349366656968
木构	-0.9374349366656968
窑	-0.9374349366656968
名贵	-0.9374349366656968
生丝	-0.9374349366656968
行像	-0.9374349366656968
高僧	-0.9374349366656968
神话故事	-0.9374349366656968
Ⅺ	-0.9374349366656968
9670	-0.9374349366656968
狮子座	-0.9374349366656968
羊脂玉	-0.9374349366656968
No	-0.9374349366656968
正史	-0.9374349366656968
失掉	-0.9374349366656968
汉明帝	-0.9374349366656968
一百多	-0.9374349366656968
石刻	-0.9374349366656968
Kushan	-0.9374349366656968
提倡	-0.9374349366656968
节日	-0.9374349366656968
1600	-0.9374349366656968
遣子入	-0.9374349366656968
Kabul	-0.9374349366656968
金银	-0.9374349366656968
状态	-0.9374349366656968
伊犁	-0.9374349366656968
攻灭	-0.9374349366656968
画廊	-0.9374349366656968
唐军	-0.9374349366656968
功德	-0.9374349366656968
名扬四海	-0.9374349366656968
常有	-0.9374349366656968
始建	-0.9374349366656968
氏	-0.9374349366656968
一蹶不振	-0.9374349366656968
无存	-0.9374349366656968
英	-0.9374349366656968
精绝	-0.9374349366656968
锦袍	-0.9374349366656968
一门	-0.9374349366656968
波比	-0.9374349366656968
铁	-0.9374349366656968
摧毁	-0.9374349366656968
632	-0.9374349366656968
海之滨	-0.9374349366656968
冬天	-0.9374349366656968
砖质	-0.9374349366656968
帆	-0.9374349366656968
粟特文	-0.9374349366656968
数万	-0.9374349366656968
一万余	-0.9374349366656968
举世罕见	-0.9374349366656968
捐毒	-0.9374349366656968
传神	-0.9374349366656968
天池	-0.9374349366656968
地表	-0.9374349366656968
造诣	-0.9374349366656968
问	-0.9374349366656968
或作	-0.9374349366656968
南洋	-0.9374349366656968
丰富多彩	-0.9374349366656968
边疆	-0.9374349366656968
手法	-0.9374349366656968
三危山	-0.9374349366656968
徐福	-0.9374349366656968
千姿百态	-0.9374349366656968
大批	-0.9374349366656968
倾力	-0.9374349366656968
故得	-0.9374349366656968
39	-0.9374349366656968
依附	-0.9374349366656968
毁弃	-0.9374349366656968
邑	-0.9374349366656968
听法	-0.9374349366656968
492	-0.9374349366656968
丰茂	-0.9374349366656968
制成	-0.9374349366656968
唐皇	-0.9374349366656968
辅佐	-0.9374349366656968
毗	-0.9374349366656968
树脂	-0.9374349366656968
所知	-0.9374349366656968
后代	-0.9374349366656968
45000	-0.9374349366656968
怛	-0.9374349366656968
着意	-0.9374349366656968
前凉	-0.9374349366656968
凿空	-0.9374349366656968
黄如	-0.9374349366656968
此人	-0.9374349366656968
不知	-0.9374349366656968
四郡	-0.9374349366656968
类似	-0.9374349366656968
写经	-0.9374349366656968
铅	-0.9374349366656968
夸张	-0.9374349366656968
指从	-0.9374349366656968
贩	-0.9374349366656968
反复	-0.9374349366656968
苏合香	-0.9374349366656968
留在	-0.9374349366656968
便成	-0.9374349366656968
其妻	-0.9374349366656968
尉迟氏	-0.9374349366656968
自称为	-0.9374349366656968
管辖区	-0.9374349366656968
矣	-0.9374349366656968
华夏文化	-0.9374349366656968
武功	-0.9374349366656968
南路	-0.9374349366656968
秦锦褥	-0.9374349366656968
185	-0.9374349366656968
似丹	-0.9374349366656968
西经	-0.9374349366656968
水草	-0.9374349366656968
透明	-0.9374349366656968
平定	-0.9374349366656968
察哈台	-0.9374349366656968
东王公	-0.9374349366656968
民丰	-0.9374349366656968
一处	-0.9374349366656968
番禺	-0.9374349366656968
战功	-0.9374349366656968
源源不断	-0.9374349366656968
瑰宝	-0.9374349366656968
有无	-0.9374349366656968
记账	-0.9374349366656968
豪门	-0.9374349366656968
络绎不绝	-0.9374349366656968
河西	-0.9374349366656968
2921	-0.9374349366656968
政治局面	-0.9374349366656968
注	-0.9374349366656968
踩	-0.9374349366656968
Tochari	-0.9374349366656968
这样一来	-0.9374349366656968
画家	-0.9374349366656968
重重叠叠	-0.9374349366656968
宴乐	-0.9374349366656968
郡县	-0.9374349366656968
这时	-0.9374349366656968
喀尔	-0.9374349366656968
没药	-0.9374349366656968
供奉	-0.9374349366656968
19300	-0.9374349366656968
很深	-0.9374349366656968
石像	-0.9374349366656968
命	-0.9374349366656968
毫不掩饰	-0.9374349366656968
魔王	-0.9374349366656968
长途	-0.9374349366656968
琴棋	-0.9374349366656968
唐天宝	-0.9374349366656968
白皙	-0.9374349366656968
敦煌石窟	-0.9374349366656968
阿斯塔那	-0.9374349366656968
花鸟	-0.9374349366656968
姿态	-0.9374349366656968
发源	-0.9374349366656968
色泽	-0.9374349366656968
一部	-0.9374349366656968
休养生息	-0.9374349366656968
不相上下	-0.9374349366656968
东征	-0.9374349366656968
远洋	-0.9374349366656968
杰作	-0.9374349366656968
伏羲女娲	-0.9374349366656968
小规模	-0.9374349366656968
稳定下来	-0.9374349366656968
暑热	-0.9374349366656968
1982	-0.9374349366656968
法状	-0.9374349366656968
吐鲁番地区	-0.9374349366656968
性感	-0.9374349366656968
佛教徒	-0.9374349366656968
将领	-0.9374349366656968
www	-0.9374349366656968
Raisonn	-0.9374349366656968
场面	-0.9374349366656968
那个	-0.9374349366656968
佛前	-0.9374349366656968
法显	-0.9374349366656968
蔚然	-0.9374349366656968
蜜蜡	-0.9374349366656968
富丽堂皇	-0.9374349366656968
正统	-0.9374349366656968
艳丽	-0.9374349366656968
206	-0.9374349366656968
显得	-0.9374349366656968
联合国教科文组织	-0.9374349366656968
不愧	-0.9374349366656968
男女	-0.9374349366656968
而来	-0.9374349366656968
构图	-0.9374349366656968
玉龙	-0.9374349366656968
一年一度	-0.9374349366656968
长崎	-0.9374349366656968
战国时期	-0.9374349366656968
林立	-0.9374349366656968
知晓	-0.9374349366656968
必经之地	-0.9374349366656968
这块	-0.9374349366656968
王都	-0.9374349366656968
140	-0.9374349366656968
美妙	-0.9374349366656968
较量	-0.9374349366656968
礼遇	-0.9374349366656968
粟特	-0.9374349366656968
于阗河	-0.9374349366656968
史学家	-0.9374349366656968
经变	-0.9374349366656968
黄河流域	-0.9374349366656968
强国	-0.9374349366656968
肤色	-0.9374349366656968
谢	-0.9374349366656968
浇灌	-0.9374349366656968
与其	-0.9374349366656968
肥硕	-0.9374349366656968
91	-0.9374349366656968
描绘出	-0.9374349366656968
部族	-0.9374349366656968
西连	-0.9374349366656968
玛瑙	-0.9374349366656968
真实写照	-0.9374349366656968
载去	-0.9374349366656968
德	-0.9374349366656968
王公贵族	-0.9374349366656968
遥远	-0.9374349366656968
正赶上	-0.9374349366656968
跋质	-0.9374349366656968
嘉	-0.9374349366656968
弘扬	-0.9374349366656968
?	-0.9374349366656968
皮山	-0.9374349366656968
杀	-0.9374349366656968
北魏	-0.9374349366656968
曾多次	-0.9374349366656968
精彩	-0.9374349366656968
起自	-0.9374349366656968
纺织业	-0.9374349366656968
遂	-0.9374349366656968
刻立	-0.9374349366656968
南朝	-0.9374349366656968
座	-0.9374349366656968
欧泰德姆斯	-0.9374349366656968
三角洲	-0.9374349366656968
天水	-0.9374349366656968
中后期	-0.9374349366656968
借助	-0.9374349366656968
起国	-0.9374349366656968
大胆	-0.9374349366656968
行旅	-0.9374349366656968
东传	-0.9374349366656968
退出	-0.9374349366656968
耕作	-0.9374349366656968
少女	-0.9374349366656968
分岔	-0.9374349366656968
伎	-0.9374349366656968
黄玉	-0.9374349366656968
希腊式	-0.9374349366656968
详实	-0.9374349366656968
赐姓	-0.9374349366656968
加之	-0.9374349366656968
护	-0.9374349366656968
Gr	-0.9374349366656968
127	-0.9374349366656968
13000	-0.9374349366656968
之时	-0.9374349366656968
停留	-0.9374349366656968
巨大作用	-0.9374349366656968
两道	-0.9374349366656968
海舶	-0.9374349366656968
研究者	-0.9374349366656968
北魏太	-0.9374349366656968
ο	-0.9374349366656968
北岸	-0.9374349366656968
&	-0.9374349366656968
末	-0.9374349366656968
一部分	-0.9374349366656968
巧妙	-0.9374349366656968
人体艺术	-0.9374349366656968
雄壮	-0.9374349366656968
其造金	-0.9374349366656968
乞丐	-0.9374349366656968
帛画	-0.9374349366656968
陇西	-0.9374349366656968
纺制	-0.9374349366656968
伊斯坦布尔	-0.9374349366656968
无价	-0.9374349366656968
大事	-0.9374349366656968
塞尔	-0.9374349366656968
唐军攻	-0.9374349366656968
战略要地	-0.9374349366656968
此载	-0.9374349366656968
信德	-0.9374349366656968
藩属	-0.9374349366656968
Richthofen	-0.9374349366656968
南线	-0.9374349366656968
造像	-0.9374349366656968
艳红	-0.9374349366656968
迁移	-0.9374349366656968
扬州	-0.9374349366656968
Hunza	-0.9374349366656968
渲染	-0.9374349366656968
此名	-0.9374349366656968
越发	-0.9374349366656968
良田	-0.9374349366656968
62	-0.9374349366656968
各式	-0.9374349366656968
张骏	-0.9374349366656968
202	-0.9374349366656968
沉船	-0.9374349366656968
长久	-0.9374349366656968
于是	-0.9374349366656968
雅丹	-0.9374349366656968
尉迟敬德	-0.9374349366656968
继位	-0.9374349366656968
尉迟胜	-0.9374349366656968
所灭	-0.9374349366656968
大唐帝国	-0.9374349366656968
以至于	-0.9374349366656968
58	-0.9374349366656968
装饰	-0.9374349366656968
型	-0.9374349366656968
鸣沙山	-0.9374349366656968
值得	-0.9374349366656968
东汉时期	-0.9374349366656968
笔法	-0.9374349366656968
依靠	-0.9374349366656968
昭陵	-0.9374349366656968
陵前	-0.9374349366656968
阿拉科	-0.9374349366656968
史书	-0.9374349366656968
M	-0.9374349366656968
史	-0.9374349366656968
黑润	-0.9374349366656968
举世	-0.9374349366656968
1988	-0.9374349366656968
赶走	-0.9374349366656968
北凉王	-0.9374349366656968
航路	-0.9374349366656968
3300	-0.9374349366656968
治	-0.9374349366656968
怀圣寺	-0.9374349366656968
传到	-0.9374349366656968
30000	-0.9374349366656968
唐肃宗	-0.9374349366656968
骠骑	-0.9374349366656968
归	-0.9374349366656968
讲经	-0.9374349366656968
奈良	-0.9374349366656968
管辖	-0.9374349366656968
市舶	-0.9374349366656968
围	-0.9374349366656968
41	-0.9374349366656968
侍	-0.9374349366656968
东晋	-0.9374349366656968
派兵	-0.9374349366656968
黄骅市	-0.9374349366656968
信奉	-0.9374349366656968
有时	-0.9374349366656968
南移	-0.9374349366656968
北部湾	-0.9374349366656968
λ	-0.9374349366656968
绚丽	-0.9374349366656968
女子	-0.9374349366656968
陪葬	-0.9374349366656968
其东通	-0.9374349366656968
洋洋大观	-0.9374349366656968
邻近地区	-0.9374349366656968
蛹	-0.9374349366656968
坦荡	-0.9374349366656968
推断	-0.9374349366656968
多平方米	-0.9374349366656968
襟怀	-0.9374349366656968
塔克拉玛干沙漠	-0.9374349366656968
名为	-0.9374349366656968
其一	-0.9374349366656968
优美	-0.9374349366656968
转	-0.9374349366656968
西北地区	-0.9374349366656968
东返	-0.9374349366656968
珠帘	-0.9374349366656968
http	-0.9374349366656968
封闭	-0.9374349366656968
尉迟乙僧	-0.9374349366656968
故	-0.9374349366656968
阿育王	-0.9374349366656968
尼雅	-0.9374349366656968
奄	-0.9374349366656968
乐女	-0.9374349366656968
366	-0.9374349366656968
推测	-0.9374349366656968
通路	-0.9374349366656968
让给	-0.9374349366656968
墓志	-0.9374349366656968
抗衡	-0.9374349366656968
本人	-0.9374349366656968
古城	-0.9374349366656968
玻璃	-0.9374349366656968
创意	-0.9374349366656968
身上	-0.9374349366656968
画板	-0.9374349366656968
或是	-0.9374349366656968
如漆	-0.9374349366656968
史籍	-0.9374349366656968
头像	-0.9374349366656968
生	-0.9374349366656968
关	-0.9374349366656968
克什米尔地区	-0.9374349366656968
掀开	-0.9374349366656968
横卧	-0.9374349366656968
万件	-0.9374349366656968
紧密联系	-0.9374349366656968
唐末	-0.9374349366656968
汉港	-0.9374349366656968
唐人	-0.9374349366656968
学科	-0.9374349366656968
鸠	-0.9374349366656968
Harvard	-0.9374349366656968
和田河	-0.9374349366656968
形貌	-0.9374349366656968
何为	-0.9374349366656968
基督教	-0.9374349366656968
欲滴	-0.9374349366656968
学家	-0.9374349366656968
晶莹	-0.9374349366656968
前来	-0.9374349366656968
畅销	-0.9374349366656968
汲取	-0.9374349366656968
珍珠	-0.9374349366656968
2922	-0.9374349366656968
唐高宗	-0.9374349366656968
还分	-0.9374349366656968
拉赫	-0.9374349366656968
请	-0.9374349366656968
土崩瓦解	-0.9374349366656968
听	-0.9374349366656968
曙	-0.9374349366656968
商业贸易	-0.9374349366656968
阚伯周	-0.9374349366656968
塞种	-0.9374349366656968
沃土	-0.9374349366656968
墓葬	-0.9374349366656968
做成	-0.9374349366656968
都护府	-0.9374349366656968
献	-0.9374349366656968
值得一提的是	-0.9374349366656968
聚会	-0.9374349366656968
位于	-0.9312903313520325
这里	-0.8996222167013901
一般	-0.8923969681963773
之地	-0.8923969681963773
用	-0.8522562957924753
航海	-0.8199885940142048
日益	-0.8199885940142048
至少	-0.8199885940142048
作	-0.8199885940142048
那	-0.8199885940142048
迅速	-0.8199885940142048
蒙古	-0.7703834219217375
根据	-0.7703834219217375
充分	-0.7703834219217375
最后	-0.7703834219217375
内部	-0.7653245669346014
沿着	-0.7653245669346014
香料	-0.7653245669346014
利润	-0.7653245669346014
一段时间	-0.7653245669346014
之前	-0.7653245669346014
变成	-0.7653245669346014
变得	-0.7653245669346014
后者	-0.7653245669346014
友好往来	-0.7653245669346014
真实	-0.7653245669346014
得	-0.7653245669346014
看出	-0.7653245669346014
出来	-0.7653245669346014
出海	-0.7653245669346014
建国	-0.7653245669346014
年间	-0.7653245669346014
是否	-0.7653245669346014
蒙古高原	-0.7653245669346014
行至	-0.7653245669346014
克	-0.7653245669346014
一块	-0.7653245669346014
形势	-0.7653245669346014
那样	-0.7653245669346014
使得	-0.7653245669346014
通商	-0.7653245669346014
考察	-0.7653245669346014
一次	-0.7653245669346014
草原	-0.7340415289426094
自	-0.7340415289426094
曾经	-0.6865966260656253
向西	-0.6865966260656253
瓷器	-0.6865966260656253
从而	-0.6865966260656253
更为	-0.6865966260656253
米	-0.6865966260656253
结果	-0.6865966260656253
到	-0.6410373968956465
航线	-0.6402162947174345
13	-0.6402162947174345
变化	-0.6402162947174345
25	-0.6402162947174345
出版	-0.6402162947174345
地	-0.6281116347095634
阿尔金山	-0.6249512334692651
141	-0.6249512334692651
饲养	-0.6249512334692651
连年	-0.6249512334692651
经商	-0.6249512334692651
45	-0.6249512334692651
于康居	-0.6249512334692651
泾川	-0.6249512334692651
最远	-0.6249512334692651
转动	-0.6249512334692651
使臣	-0.6249512334692651
昆山之玉	-0.6249512334692651
板	-0.6249512334692651
3887	-0.6249512334692651
蛆	-0.6249512334692651
4000	-0.6249512334692651
灭	-0.6249512334692651
这么	-0.6249512334692651
宋齐梁	-0.6249512334692651
造船业	-0.6249512334692651
宋末	-0.6249512334692651
glass	-0.6249512334692651
von	-0.6249512334692651
风气	-0.6249512334692651
ji	-0.6249512334692651
动物	-0.6249512334692651
远洋航行	-0.6249512334692651
编著	-0.6249512334692651
汉关	-0.6249512334692651
儿子	-0.6249512334692651
桑叶	-0.6249512334692651
78	-0.6249512334692651
何时	-0.6249512334692651
合并	-0.6249512334692651
残留	-0.6249512334692651
宝贵	-0.6249512334692651
传要	-0.6249512334692651
沿路	-0.6249512334692651
东面	-0.6249512334692651
铸造	-0.6249512334692651
会稽	-0.6249512334692651
128	-0.6249512334692651
元狩	-0.6249512334692651
周围	-0.6249512334692651
大河	-0.6249512334692651
铭	-0.6249512334692651
研究成果	-0.6249512334692651
耳闻	-0.6249512334692651
⑧	-0.6249512334692651
三史	-0.6249512334692651
中线	-0.6249512334692651
Edicts	-0.6249512334692651
边关	-0.6249512334692651
可读	-0.6249512334692651
佉	-0.6249512334692651
阿列	-0.6249512334692651
有过	-0.6249512334692651
Seres	-0.6249512334692651
肥沃	-0.6249512334692651
制作	-0.6249512334692651
Sacarauli	-0.6249512334692651
分裂	-0.6249512334692651
女	-0.6249512334692651
前身	-0.6249512334692651
树叶	-0.6249512334692651
453	-0.6249512334692651
海	-0.6249512334692651
1987	-0.6249512334692651
据此	-0.6249512334692651
汉墓	-0.6249512334692651
椭圆形	-0.6249512334692651
碑	-0.6249512334692651
地图	-0.6249512334692651
有别	-0.6249512334692651
③	-0.6249512334692651
朝代	-0.6249512334692651
蒲寿庚	-0.6249512334692651
太平洋	-0.6249512334692651
δ	-0.6249512334692651
冒险	-0.6249512334692651
用于	-0.6249512334692651
彼此间	-0.6249512334692651
详	-0.6249512334692651
公墓	-0.6249512334692651
④	-0.6249512334692651
武荣州	-0.6249512334692651
二世	-0.6249512334692651
卷	-0.6249512334692651
继承者	-0.6249512334692651
交通要道	-0.6249512334692651
独文为	-0.6249512334692651
巴格达	-0.6249512334692651
城镇	-0.6249512334692651
缅甸	-0.6249512334692651
Kadphises	-0.6249512334692651
佛教史	-0.6249512334692651
Pandya	-0.6249512334692651
